LINK_MODEL_BASED::ORIGINAL::LEFT_KNEE_ANGLE
File	Frame	X 	Y 	Z 
 - 	2482	-62.778748	-4.495742	3.517655
 - 	2483	-58.399101	-4.743904	3.751295
 - 	2484	-53.068420	-5.100818	4.795717
 - 	2485	-46.827278	-5.428659	6.650060
 - 	2486	-39.762325	-5.534578	9.021092
 - 	2487	-32.044365	-5.271595	11.484936
 - 	2488	-23.985939	-4.586880	13.649396
 - 	2489	-16.081684	-3.545441	15.233444
 - 	2490	-8.973699	-2.346657	16.136896
 - 	2491	-3.321893	-1.264352	16.496897
 - 	2492	0.372889	-0.527029	16.590229
 - 	2493	1.928396	-0.236337	16.631130
 - 	2494	1.559652	-0.353208	16.650112
 - 	2495	-0.190841	-0.733408	16.508085
 - 	2496	-2.673324	-1.192708	16.022112
 - 	2497	-5.388028	-1.582467	15.135633
 - 	2498	-8.117146	-1.847755	13.995378
 - 	2499	-10.844884	-2.024894	12.862101
 - 	2500	-13.551855	-2.176854	11.943288
 - 	2501	-16.080534	-2.325558	11.295267
 - 	2502	-18.178825	-2.432463	10.850297
 - 	2503	-19.643982	-2.434113	10.515695
 - 	2504	-20.418215	-2.306274	10.269435
 - 	2505	-20.579460	-2.100794	10.189106
 - 	2506	-20.280792	-1.904842	10.382195
 - 	2507	-19.696026	-1.752326	10.871130
 - 	2508	-18.970663	-1.591097	11.535924
 - 	2509	-18.174021	-1.357711	12.150101
 - 	2510	-17.291174	-1.073761	12.494880
 - 	2511	-16.278215	-0.840500	12.539271
 - 	2512	-15.128154	-0.738813	12.551818
 - 	2513	-13.874619	-0.757417	12.921947
 - 	2514	-12.548084	-0.817024	13.753194
 - 	2515	-11.158102	-0.845943	14.681816
 - 	2516	-9.718845	-0.838135	15.214260
 - 	2517	-8.282321	-0.845194	15.208538
 - 	2518	-6.938785	-0.911143	14.918602
 - 	2519	-5.763356	-1.034998	14.632137
 - 	2520	-4.754569	-1.198785	14.411865
 - 	2521	-3.837561	-1.392462	14.189577
 - 	2522	-2.940949	-1.595401	13.964261
 - 	2523	-2.094810	-1.764506	13.780888
 - 	2524	-1.475572	-1.862492	13.573009
 - 	2525	-1.339656	-1.884948	13.211213
 - 	2526	-1.878776	-1.848410	12.734311
 - 	2527	-3.113766	-1.773269	12.359507
 - 	2528	-4.900323	-1.692034	12.206367
 - 	2529	-7.026601	-1.644949	12.140835
 - 	2530	-9.343458	-1.642650	11.927168
 - 	2531	-11.851416	-1.638818	11.434981
 - 	2532	-14.681740	-1.554374	10.681043
 - 	2533	-18.004803	-1.344743	9.752810
 - 	2534	-21.963375	-1.048136	8.737233
 - 	2535	-26.650251	-0.759385	7.698450
 - 	2536	-32.063591	-0.558994	6.678082
 - 	2537	-38.036400	-0.468337	5.709038
 - 	2538	-44.236473	-0.461487	4.863868
 - 	2539	-50.276691	-0.511168	4.270882
 - 	2540	-55.844250	-0.611751	4.024335
 - 	2541	-60.741104	-0.771398	4.085264
 - 	2542	-64.839371	-0.998500	4.263113
 - 	2543	-68.047569	-1.261891	4.270572
 - 	2544	-70.327797	-1.473269	3.885520
 - 	2545	-71.695099	-1.561313	3.128110
 - 	2546	-72.158577	-1.543939	2.222529
 - 	2547	-71.664200	-1.506377	1.372717
 - 	2548	-70.110085	-1.538057	0.647575
 - 	2549	-67.429924	-1.688637	0.088881
 - 	2550	-63.661728	-1.963866	-0.163202
 - 	2551	-58.919186	-2.351558	0.085716
 - 	2552	-53.289410	-2.810844	0.937099
 - 	2553	-46.787872	-3.229308	2.320412
 - 	2554	-39.445049	-3.438578	4.018235
 - 	2555	-31.441751	-3.289118	5.719665
 - 	2556	-23.175943	-2.726059	7.092017
 - 	2557	-15.223397	-1.839577	7.890205
 - 	2558	-8.216210	-0.859878	8.045917
 - 	2559	-2.696163	-0.074250	7.659584
 - 	2560	0.991735	0.299370	6.927022
 - 	2561	2.747489	0.212887	6.107517
 - 	2562	2.737311	-0.202742	5.469526
 - 	2563	1.375833	-0.733278	5.107463
 - 	2564	-0.783805	-1.194232	4.850308
 - 	2565	-3.230046	-1.486377	4.483294
 - 	2566	-5.647142	-1.612868	3.995636
 - 	2567	-7.952435	-1.659243	3.509573
 - 	2568	-10.192989	-1.723748	3.081779
 - 	2569	-12.388376	-1.849520	2.698394
 - 	2570	-14.444559	-2.013823	2.411901
 - 	2571	-16.182478	-2.164258	2.407434
 - 	2572	-17.429447	-2.260117	2.925261
 - 	2573	-18.099627	-2.298698	4.100903
 - 	2574	-18.232246	-2.308937	5.874735
 - 	2575	-17.981318	-2.311468	8.060189
 - 	2576	-17.543182	-2.294180	10.448631
 - 	2577	-17.057022	-2.215998	12.834349
 - 	2578	-16.568310	-2.013002	14.987309
 - 	2579	-16.069096	-1.638462	16.665850
 - 	2580	-15.540849	-1.135659	17.690577
 - 	2581	-14.960787	-0.652728	17.995110
 - 	2582	-14.292819	-0.356478	17.677763
 - 	2583	-13.487642	-0.312195	17.027893
 - 	2584	-12.489163	-0.440405	16.344637
 - 	2585	-11.266235	-0.598915	15.681847
 - 	2586	-9.880470	-0.704901	14.912068
 - 	2587	-8.499146	-0.768716	14.052647
 - 	2588	-7.283995	-0.833860	13.349669
 - 	2589	-6.260188	-0.926275	12.971026
 - 	2590	-5.323459	-1.057805	12.722189
 - 	2591	-4.375375	-1.242906	12.153724
 - 	2592	-3.429020	-1.492765	10.955529
 - 	2593	-2.611286	-1.780252	9.291357
 - 	2594	-2.138263	-1.996672	7.967561
 - 	2595	-2.121478	-2.077659	7.504921
 - 	2596	-2.671821	-2.138683	7.341504
 - 	2597			
 - 	2598			
 - 	2599			
 - 	2600			
 - 	2601			
 - 	2602			
 - 	2603			
 - 	2604			
 - 	2605			
 - 	2606			
 - 	2607			
 - 	2608			
 - 	2609			
 - 	2610			
 - 	2611			
 - 	2612			
 - 	2613			
 - 	2614			
 - 	2615			
 - 	2616			
 - 	2617			
 - 	2618			
 - 	2619			
 - 	2620			
 - 	2621			
 - 	2622			
 - 	2623			
 - 	2624			
 - 	2625			
 - 	2626			
 - 	2627			
 - 	2628			
 - 	2629			
 - 	2630			
 - 	2631			
 - 	2632			
 - 	2633			
 - 	2634			
 - 	2635			
 - 	2636			
 - 	2637			
 - 	2638			
 - 	2639			
 - 	2640			
 - 	2641			
 - 	2642			
 - 	2643			
 - 	2644			
 - 	2645			
 - 	2646			
 - 	2647			
 - 	2648			
 - 	2649			
 - 	2650			
 - 	2651			
 - 	2652			
 - 	2653			
 - 	2654			
 - 	2655			
 - 	2656			
 - 	2657			
 - 	2658			
 - 	2659			
 - 	2660			
 - 	2661			
 - 	2662			
 - 	2663			
 - 	2664			
 - 	2665			
 - 	2666			
 - 	2667			
 - 	2668			
 - 	2669			
 - 	2670			
 - 	2671			
 - 	2672			
 - 	2673			
 - 	2674			
 - 	2675			
 - 	2676			
 - 	2677			
 - 	2678			
 - 	2679			
 - 	2680			
 - 	2681			
 - 	2682			
 - 	2683			
 - 	2684			
 - 	2685			
 - 	2686			
 - 	2687			
 - 	2688			
 - 	2689			
 - 	2690			
 - 	2691			
 - 	2692	-52.882141	9.387571	-12.864541
 - 	2693	-53.980827	7.910233	-1.699945
 - 	2694	-55.819839	8.216017	0.743528
 - 	2695	-56.737003	7.972595	0.946673
 - 	2696	-57.382851	7.229205	1.453340
 - 	2697	-57.491272	6.008721	2.232468
 - 	2698	-56.900063	4.353994	3.230250
 - 	2699	-55.515507	2.285776	4.604798
 - 	2700	-53.254604	-0.039183	6.484899
 - 	2701	-50.058281	-2.214772	8.677551
 - 	2702	-45.954990	-3.741288	10.778998
 - 	2703	-41.064548	-4.343082	12.428231
 - 	2704	-35.535667	-4.117983	13.377877
 - 	2705	-29.510359	-3.406658	13.501827
 - 	2706	-23.171019	-2.566538	12.943751
 - 	2707	-16.848286	-1.814691	12.234281
 - 	2708	-11.084065	-1.190790	12.014182
 - 	2709	-6.531285	-0.660847	12.479273
 - 	2710	-3.707359	-0.267787	13.151876
 - 	2711	-2.772053	-0.127758	13.287151
 - 	2712	-3.486660	-0.268211	12.495804
 - 	2713	-5.348110	-0.553693	10.993005
 - 	2714	-7.802270	-0.804795	9.361085
 - 	2715	-10.437067	-0.946304	8.099542
 - 	2716	-13.050074	-1.028331	7.336663
 - 	2717	-15.566556	-1.144660	6.905647
 - 	2718	-17.915127	-1.346139	6.595401
 - 	2719	-19.984142	-1.599466	6.298915
 - 	2720	-21.662930	-1.801779	6.016293
 - 	2721	-22.880188	-1.839863	5.784595
 - 	2722	-23.594473	-1.659382	5.613246
 - 	2723	-23.772333	-1.304319	5.475482
 - 	2724	-23.397589	-0.897054	5.322565
 - 	2725	-22.509649	-0.569129	5.094499
 - 	2726	-21.238777	-0.395013	4.763611
 - 	2727	-19.806614	-0.366045	4.380404
 - 	2728	-18.464602	-0.410377	4.029045
 - 	2729	-17.380518	-0.447525	3.726994
 - 	2730	-16.557137	-0.437607	3.410405
 - 	2731	-15.863161	-0.392086	3.043151
 - 	2732	-15.141614	-0.356576	2.721314
 - 	2733	-14.292573	-0.381991	2.637087
 - 	2734	-13.280600	-0.495138	2.939026
 - 	2735	-12.096629	-0.693793	3.619306
 - 	2736	-10.731894	-0.963404	4.487068
 - 	2737	-9.190571	-1.276222	5.251746
 - 	2738	-7.515662	-1.579039	5.703363
 - 	2739	-5.786410	-1.822945	5.850833
 - 	2740	-4.095528	-2.010217	5.867286
 - 	2741	-2.556072	-2.174181	5.888662
 - 	2742	-1.326357	-2.324090	5.890677
 - 	2743	-0.583080	-2.442197	5.792998
 - 	2744	-0.436331	-2.510037	5.652903
 - 	2745	-0.877099	-2.520418	5.672176
 - 	2746	-1.827610	-2.483775	5.989961
 - 	2747	-3.225954	-2.423222	6.533350
 - 	2748	-5.035068	-2.352741	7.092636
 - 	2749	-7.210278	-2.263784	7.469595
 - 	2750	-9.728052	-2.134970	7.525109
 - 	2751	-12.658796	-1.947953	7.170073
 - 	2752	-16.180275	-1.701835	6.393475
 - 	2753	-20.488338	-1.423377	5.305384
 - 	2754	-25.657156	-1.150911	4.119468
 - 	2755	-31.541004	-0.900759	3.054950
 - 	2756	-37.791363	-0.662818	2.239254
 - 	2757	-43.990223	-0.444931	1.702520
 - 	2758	-49.803787	-0.322046	1.434469
 - 	2759	-55.037132	-0.406572	1.415346
 - 	2760	-59.569939	-0.731217	1.599781
 - 	2761	-63.280598	-1.173725	1.893673
 - 	2762	-66.051750	-1.541940	2.168378
 - 	2763	-67.814606	-1.745087	2.310701
 - 	2764	-68.551804	-1.853361	2.269422
 - 	2765	-68.268700	-1.982654	2.076212
 - 	2766	-66.977173	-2.150169	1.841096
 - 	2767	-64.696671	-2.260457	1.717138
 - 	2768	-61.451252	-2.229736	1.823074
 - 	2769	-57.251423	-2.107955	2.166669
 - 	2770	-52.083145	-2.051828	2.654700
 - 	2771	-45.930954	-2.172510	3.196427
 - 	2772	-38.838406	-2.419648	3.804987
 - 	2773	-31.003691	-2.602884	4.590906
 - 	2774	-22.867857	-2.526294	5.644782
 - 	2775	-15.099025	-2.134854	6.929105
 - 	2776	-8.435482	-1.557415	8.279876
 - 	2777	-3.471542	-1.018594	9.490491
 - 	2778	-0.499730	-0.702643	10.392764
 - 	2779	0.534598	-0.665307	10.890793
 - 	2780	-0.025693	-0.835665	10.956977
 - 	2781	-1.680658	-1.088903	10.630633
 - 	2782	-3.943344	-1.330456	10.039095
 - 	2783	-6.484503	-1.537579	9.389892
 - 	2784	-9.157990	-1.742830	8.864382
 - 	2785	-11.883178	-1.982152	8.489750
 - 	2786	-14.499375	-2.251273	8.161197
 - 	2787	-16.743099	-2.494948	7.780869
 - 	2788	-18.370388	-2.621485	7.337186
 - 	2789	-19.287682	-2.550370	6.888672
 - 	2790	-19.559258	-2.285222	6.509355
 - 	2791	-19.321533	-1.936041	6.240266
 - 	2792	-18.716270	-1.649546	6.080235
 - 	2793	-17.876011	-1.513895	5.996581
 - 	2794	-16.920845	-1.520889	5.930138
 - 	2795	-15.938668	-1.597329	5.834436
 - 	2796	-14.952548	-1.662638	5.737087
 - 	2797	-13.908258	-1.674993	5.729197
 - 	2798	-12.728200	-1.639265	5.886715
 - 	2799	-11.401369	-1.572831	6.212775
 - 	2800	-10.004708	-1.478622	6.642811
 - 	2801	-8.636169	-1.359755	7.119507
 - 	2802	-7.352728	-1.244943	7.653546
 - 	2803	-6.165711	-1.186571	8.243153
 - 	2804	-5.056470	-1.228617	8.743177
 - 	2805	-3.986942	-1.373329	8.914738
 - 	2806	-2.927010	-1.575776	8.645941
 - 	2807	-1.891245	-1.770346	8.061816
 - 	2808	-0.946812	-1.907648	7.407698
 - 	2809	-0.197067	-1.968100	6.912957
 - 	2810	0.234033	-1.949409	6.747722
 - 	2811	0.222466	-1.861002	6.966385
 - 	2812	-0.317308	-1.732388	7.435518
 - 	2813	-1.396253	-1.606307	7.867206
 - 	2814	-2.959367	-1.510510	7.977153
 - 	2815	-4.948397	-1.439459	7.666007
 - 	2816	-7.375202	-1.364743	7.080535
 - 	2817	-10.347495	-1.256983	6.464753
 - 	2818	-14.021938	-1.100416	5.924045
 - 	2819	-18.516108	-0.903145	5.364991
 - 	2820	-23.837467	-0.707427	4.677083
 - 	2821	-29.856932	-0.593603	3.931210
 - 	2822	-36.315350	-0.665598	3.348790
 - 	2823	-42.859028	-0.997545	3.068619
 - 	2824	-49.116840	-1.562178	3.004589
 - 	2825	-54.791321	-2.228060	2.964980
 - 	2826	-59.692677	-2.851151	2.843820
 - 	2827	-63.709232	-3.365201	2.651144
 - 	2828	-66.779518	-3.782590	2.416883
 - 	2829	-68.874870	-4.125418	2.141117
 - 	2830	-69.960655	-4.378232	1.848230
 - 	2831	-69.964081	-4.522882	1.624712
 - 	2832	-68.792816	-4.615532	1.539820
 - 	2833	-66.384918	-4.791895	1.574000
 - 	2834	-62.740582	-5.152633	1.712547
 - 	2835	-57.926697	-5.633258	2.082135
 - 	2836	-52.072090	-6.003070	2.879491
 - 	2837	-45.351776	-6.020228	4.130692
 - 	2838	-37.953220	-5.604242	5.605477
 - 	2839	-30.072258	-4.842844	7.000782
 - 	2840	-22.001625	-3.863961	8.131806
 - 	2841	-14.232783	-2.779671	8.947256
 - 	2842	-7.416845	-1.729510	9.467534
 - 	2843	-2.185399	-0.884247	9.737620
 - 	2844	1.031243	-0.386242	9.774088
 - 	2845	2.107312	-0.290914	9.530199
 - 	2846	1.258779	-0.533454	8.957381
 - 	2847	-0.982691	-0.944384	8.139989
 - 	2848	-3.904198	-1.339282	7.327448
 - 	2849	-6.860630	-1.618457	6.758451
 - 	2850	-9.503224	-1.782290	6.470773
 - 	2851	-11.808396	-1.884313	6.348764
 - 	2852	-13.906976	-1.987296	6.316302
 - 	2853	-15.884065	-2.126151	6.386058
 - 	2854	-17.685537	-2.278589	6.537040
 - 	2855	-19.150297	-2.374031	6.668051
 - 	2856	-20.111849	-2.351572	6.726036
 - 	2857	-20.484783	-2.206332	6.801152
 - 	2858	-20.289492	-1.968046	7.030542
 - 	2859	-19.629450	-1.667078	7.439248
 - 	2860	-18.650471	-1.339957	7.887904
 - 	2861	-17.497952	-1.035233	8.160663
 - 	2862	-16.284863	-0.799883	8.151193
 - 	2863	-15.076077	-0.667181	7.981481
 - 	2864	-13.884351	-0.644953	7.883860
 - 	2865	-12.680673	-0.701115	7.987742
 - 	2866	-11.423403	-0.771951	8.285646
 - 	2867	-10.093897	-0.808463	8.728010
 - 	2868	-8.720701	-0.818129	9.213778
 - 	2869	-7.372783	-0.849205	9.524868
 - 	2870	-6.112020	-0.934353	9.435601
 - 	2871	-4.940570	-1.058317	8.943615
 - 	2872	-3.797229	-1.182432	8.318848
 - 	2873	-2.615218	-1.288492	7.880460
 - 	2874	-1.402990	-1.387612	7.730228
 - 	2875	-0.283201	-1.496950	7.717119
 - 	2876	0.546577	-1.614869	7.659550
 - 	2877	0.897675	-1.711482	7.554006
 - 	2878	0.656741	-1.750186	7.561016
 - 	2879	-0.195384	-1.722507	7.839520
 - 	2880	-1.602976	-1.649903	8.385818
 - 	2881	-3.480628	-1.549296	8.970580
 - 	2882	-5.777986	-1.407127	9.214315
 - 	2883	-8.523813	-1.196902	8.791990
 - 	2884	-11.817416	-0.922363	7.646483
 - 	2885	-15.791133	-0.639209	6.018017
 - 	2886	-20.559011	-0.433296	4.257205
 - 	2887	-26.140575	-0.370436	2.632582
 - 	2888	-32.380405	-0.458472	1.311665
 - 	2889	-38.933186	-0.654099	0.426139
 - 	2890	-45.363194	-0.900223	0.055344
 - 	2891	-51.295864	-1.160424	0.162308
 - 	2892	-56.500042	-1.439146	0.601654
 - 	2893	-60.862587	-1.775966	1.179806
 - 	2894	-64.326637	-2.196079	1.707241
 - 	2895	-66.864014	-2.664176	2.060815
 - 	2896	-68.466301	-3.132771	2.222014
 - 	2897	-69.116150	-3.626860	2.239331
 - 	2898	-68.770241	-4.179399	2.190744
 - 	2899	-67.390129	-4.687195	2.183818
 - 	2900	-64.980377	-4.980696	2.311819
 - 	2901	-61.589325	-5.034410	2.602194
 - 	2902	-57.280693	-4.965651	3.054992
 - 	2903	-52.102421	-4.855297	3.699036
 - 	2904	-46.077751	-4.688983	4.587208
 - 	2905	-39.238224	-4.431942	5.765810
 - 	2906	-31.697105	-4.044624	7.221310
 - 	2907	-23.735817	-3.452504	8.809474
 - 	2908	-15.855048	-2.616738	10.266615
 - 	2909	-8.738442	-1.637552	11.344255
 - 	2910	-3.106451	-0.732240	11.953356
 - 	2911	0.494713	-0.110719	12.203205
 - 	2912	1.864687	0.127354	12.325500
 - 	2913	1.208893	0.009512	12.537724
 - 	2914	-0.915568	-0.350345	12.914998
 - 	2915	-3.762739	-0.797747	13.354999
 - 	2916	-6.650855	-1.184946	13.663918
 - 	2917	-9.195748	-1.426926	13.690905
 - 	2918	-11.367675	-1.528642	13.425620
 - 	2919	-13.339262	-1.554905	12.984951
 - 	2920	-15.257393	-1.573562	12.487553
 - 	2921	-17.093454	-1.622830	11.943664
 - 	2922	-18.643620	-1.708638	11.282762
 - 	2923	-19.661045	-1.804865	10.503305
 - 	2924	-20.020300	-1.862153	9.766807
 - 	2925	-19.792126	-1.843943	9.279178
 - 	2926	-19.184387	-1.755210	9.074121
 - 	2927	-18.404860	-1.624330	8.965543
 - 	2928	-17.543694	-1.467845	8.744418
 - 	2929	-16.554741	-1.290380	8.403872
 - 	2930	-15.347944	-1.112455	8.137105
 - 	2931	-13.909027	-0.970405	8.168760
 - 	2932	-12.323503	-0.884121	8.657525
 - 	2933	-10.686927	-0.850520	9.647545
 - 	2934	-9.027151	-0.865165	10.954992
 - 	2935	-7.337696	-0.929039	12.138356
 - 	2936	-5.656709	-1.047558	12.738679
 - 	2937	-4.077164	-1.226337	12.649201
 - 	2938	-2.692964	-1.443584	12.230116
 - 	2939	-1.560517	-1.635450	12.007502
 - 	2940	-0.703836	-1.736496	12.241781
 - 	2941	-0.135949	-1.733251	12.761546
 - 	2942	0.130020	-1.665805	13.171869
 - 	2943	0.087773	-1.586133	13.223539
 - 	2944	-0.254957	-1.530726	13.004617
 - 	2945	-0.893272	-1.524770	12.786445
 - 	2946	-1.857615	-1.581739	12.721510
 - 	2947	-3.229044	-1.683013	12.715360
 - 	2948	-5.116359	-1.771115	12.553988
 - 	2949	-7.613552	-1.783928	12.113971
 - 	2950	-10.774549	-1.710402	11.432444
 - 	2951	-14.617332	-1.613984	10.581052
 - 	2952	-19.143021	-1.592884	9.523014
 - 	2953	-24.333851	-1.709196	8.155228
 - 	2954	-30.105917	-1.940994	6.502572
 - 	2955	-36.254757	-2.192158	4.818120
 - 	2956	-42.465885	-2.358782	3.436229
 - 	2957	-48.417511	-2.402843	2.541744
 - 	2958	-53.893871	-2.383789	2.099580
 - 	2959	-58.789146	-2.423814	1.949016
 - 	2960	-63.014370	-2.607857	1.935475
 - 	2961	-66.438828	-2.897623	1.998288
 - 	2962	-68.923218	-3.155681	2.151245
 - 	2963	-70.376572	-3.267605	2.352804
 - 	2964	-70.767860	-3.266427	2.405423
 - 	2965	-70.093994	-3.350733	2.072618
 - 	2966	-68.347069	-3.754211	1.346977
 - 	2967	-65.503990	-4.560663	0.526525
 - 	2968	-61.528408	-5.619799	0.017484
 - 	2969	-56.384842	-6.638675	0.158392
 - 	2970	-50.078392	-7.347663	1.180186
 - 	2971	-42.729813	-7.567961	3.111771
 - 	2972	-34.660221	-7.201773	5.635687
 - 	2973	-26.395847	-6.270213	8.189448
 - 	2974	-18.550673	-4.936126	10.298112
 - 	2975	-11.683535	-3.436341	11.780701
 - 	2976	-6.207161	-1.998610	12.740073
 - 	2977	-2.323570	-0.796785	13.410543
 - 	2978	0.012684	0.056883	13.960818
 - 	2979	1.038226	0.514169	14.514047
 - 	2980	1.045398	0.595432	15.316312
 - 	2981	0.284100	0.368939	16.621643
 - 	2982	-1.050044	-0.074928	18.350115
 - 	2983	-2.799888	-0.644741	20.049004
 - 	2984	-4.836756	-1.289662	21.241169
 - 	2985	-7.031498	-2.017644	21.748871
 - 	2986	-9.215285	-2.827167	21.740875
 - 	2987	-11.185550	-3.622139	21.533426
 - 	2988	-12.765742	-4.226897	21.349131
 - 	2989	-13.865441	-4.487568	21.253969
 - 	2990	-14.511850	-4.357377	21.241957
 - 	2991	-14.838065	-3.911762	21.305567
 - 	2992	-14.997463	-3.308133	21.437119
 - 	2993	-15.046295	-2.721064	21.594477
 - 	2994	-14.910163	-2.276375	21.688332
 - 	2995	-14.473556	-2.014459	21.638189
 - 	2996	-13.697453	-1.905987	21.469112
 - 	2997	-12.655043	-1.895550	21.316612
 - 	2998	-11.476716	-1.933371	21.260065
 - 	2999	-10.278891	-1.987312	21.144871
 - 	3000	-9.140921	-2.034653	20.655964
 - 	3001	-8.121200	-2.043467	19.655346
 - 	3002	-7.254728	-1.974650	18.418510
 - 	3003	-6.522963	-1.811489	17.426006
 - 	3004	-5.854514	-1.585551	16.908661
 - 	3005	-5.175654	-1.368457	16.659353
 - 	3006	-4.452899	-1.232256	16.274424
 - 	3007	-3.678701	-1.202768	15.548393
 - 	3008	-2.834355	-1.245064	14.662895
 - 	3009	-1.903362	-1.307543	14.009367
 - 	3010	-0.920461	-1.381947	13.849878
 - 	3011	0.028192	-1.512785	14.191648
 - 	3012	0.846504	-1.749249	14.919913
 - 	3013	1.433414	-2.092349	15.886875
 - 	3014	1.661171	-2.487742	16.808569
 - 	3015	1.411299	-2.859563	17.213493
 - 	3016	0.672157	-3.142581	16.708843
 - 	3017	-0.419821	-3.292254	15.304096
 - 	3018	-1.680754	-3.285398	13.370167
 - 	3019	-3.039062	-3.118677	11.384228
 - 	3020	-4.584120	-2.814246	9.729790
 - 	3021	-6.438929	-2.437150	8.540783
 - 	3022	-8.596708	-2.098981	7.700225
 - 	3023	-10.933386	-1.921396	7.021783
 - 	3024	-13.411608	-1.976350	6.368451
 - 	3025	-16.250420	-2.240597	5.639843
 - 	3026	-19.837378	-2.591647	4.791461
 - 	3027	-24.425644	-2.877195	3.941618
 - 	3028	-29.902889	-3.039676	3.383616
 - 	3029	-35.834927	-3.158273	3.354692
 - 	3030	-41.696598	-3.347976	3.785106
 - 	3031	-47.072674	-3.673069	4.342558
 - 	3032	-51.724201	-4.161378	4.712809
 - 	3033	-55.564735	-4.819527	4.812429
 - 	3034	-58.618404	-5.613804	4.756078
 - 	3035	-60.967838	-6.467925	4.640885
 - 	3036	-62.685593	-7.262253	4.382350
 - 	3037	-63.790073	-7.835207	3.820601
 - 	3038	-64.238052	-8.064389	2.982149
 - 	3039	-63.897335	-7.977884	2.126627
 - 	3040	-62.479141	-7.730717	1.539705
 - 	3041	-59.529819	-7.421427	1.426138
 - 	3042	-54.629509	-6.907232	2.021248
 - 	3043	-47.743664	-5.817182	3.639772
 - 	3044	-39.430725	-3.787615	6.505604
 - 	3045	-30.700018	-0.709448	10.575778
 - 	3046	-22.656437	3.180526	15.500459
 - 	3047	-16.182510	7.292320	20.588572
 - 	3048	-11.682174	10.765924	24.821312
 - 	3049	-8.945837	12.834902	27.159222
 - 	3050	-7.374677	13.241474	27.089966
 - 	3051	-6.435858	12.239974	24.926207
 - 	3052	-5.913359	10.312135	21.547979
 - 	3053	-5.806222	7.993786	17.920141
 - 	3054	-6.092174	5.801479	14.764010
 - 	3055	-6.666512	4.065677	12.389477
 - 	3056	-7.466800	2.781171	10.724039
 - 	3057	-8.507677	1.701219	9.631813
 - 	3058	-9.744568	0.604873	9.128911
 - 	3059	-10.983951	-0.533228	9.109270
 - 	3060	-11.984889	-1.568609	9.086704
 - 	3061	-12.615716	-2.309391	8.524893
 - 	3062	-12.888338	-2.628008	7.313191
 - 	3063	-12.898278	-2.508106	5.777119
 - 	3064	-12.773486	-2.029621	4.384484
 - 	3065	-12.639825	-1.305499	3.450778
 - 	3066	-12.568149	-0.417787	2.929284
 - 	3067	-12.533928	0.548897	2.451486
 - 	3068	-12.445397	1.404445	1.637115
 - 	3069	-12.221029	1.858007	0.386827
 - 	3070	-11.846827	1.671008	-1.095017
 - 	3071	-11.364841	0.809118	-2.497689
 - 	3072	-10.811217	-0.504583	-3.581119
 - 	3073	-10.181395	-1.848504	-4.149713
 - 	3074	-9.451589	-2.777534	-3.973076
 - 	3075	-8.615044	-3.039733	-2.977109
 - 	3076	-7.699328	-2.679419	-1.499635
 - 	3077	-6.756237	-1.941974	-0.095490
 - 	3078	-5.866591	-1.094430	1.032500
 - 	3079	-5.158044	-0.344017	2.272360
 - 	3080	-4.743090	0.158341	4.086982
 - 	3081	-4.604302	0.351017	6.402728
 - 	3082	-4.596694	0.313442	8.749529
 - 	3083	-4.587255	0.223800	10.807576
 - 	3084	-4.560120	0.240374	12.530108
 - 	3085	-4.591784	0.437663	13.894254
 - 	3086	-4.751135	0.815419	14.845368
 - 	3087	-5.008723	1.290185	15.467664
 - 	3088	-5.206534	1.672223	16.003204
 - 	3089	-5.123306	1.732917	16.635855
 - 	3090	-4.617583	1.357134	17.372730
 - 	3091	-3.725026	0.622142	18.227385
 - 	3092	-2.608977	-0.274905	19.314028
 - 	3093	-1.451291	-1.143373	20.505377
 - 	3094	-0.417921	-1.860411	21.144745
 - 	3095	0.323562	-2.348679	20.407822
 - 	3096	0.642890	-2.551845	18.043741
 - 	3097	0.552782	-2.488558	14.664824
 - 	3098	0.237163	-2.327050	11.136450
 - 	3099	-0.077219	-2.311378	7.888401
 - 	3100	-0.284610	-2.566875	5.181807
 - 	3101	-0.465107	-3.011863	3.577192
 - 	3102	-0.829538	-3.450555	3.531973
 - 	3103	-1.609614	-3.728691	4.778234
 - 	3104	-2.959486	-3.811479	6.404343
 - 	3105	-4.921728	-3.742770	7.434980
 - 	3106	-7.453397	-3.544604	7.285023
 - 	3107	-10.446411	-3.160987	5.897060
 - 	3108	-13.735925	-2.533149	3.728711
 - 	3109	-17.149992	-1.740771	1.575841
 - 	3110	-20.585754	-1.004735	0.136672
 - 	3111	-24.044304	-0.497431	-0.390594
 - 	3112	-27.605858	-0.184734	-0.263613
 - 	3113	-31.351917	0.091410	0.198019
 - 	3114	-35.271709	0.421972	0.826758
 - 	3115	-39.237862	0.782569	1.461118
 - 	3116	-43.073227	1.100540	1.866912
 - 	3117	-46.649273	1.307930	1.988996
 - 	3118	-49.935253	1.389243	2.163195
 - 	3119	-52.947605	1.400136	2.910504
 - 	3120	-55.632221	1.405581	4.491696
 - 	3121	-57.778786	1.444676	6.656464
 - 	3122	-59.065067	1.554451	8.812913
 - 	3123	-59.213409	1.695654	10.464294
 - 	3124	-58.112240	1.647187	11.504490
 - 	3125	-55.812275	1.105740	12.108607
 - 	3126	-52.444923	-0.052932	12.367308
 - 	3127	-48.174187	-1.604902	12.096184
 - 	3128	-43.208885	-3.067374	11.072128
